user_id,reference_time,historical_clicks,recent_clicks,historical_categories,recent_categories,shift_score
U59698,2019-11-11 13:00:21,5,5,"['travel', 'news', 'music', 'tv']","['foodanddrink', 'news', 'entertainment', 'sports']",0.8571428571428572
U59698,2019-11-12 02:48:33,5,6,"['travel', 'news', 'music', 'tv']","['entertainment', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.875
U59698,2019-11-12 02:48:33,5,7,"['travel', 'news', 'music', 'tv']","['entertainment', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.875
U59698,2019-11-12 06:42:41,6,7,"['travel', 'news', 'music', 'tv']","['entertainment', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.875
U59698,2019-11-12 06:42:41,6,8,"['travel', 'news', 'music', 'tv']","['entertainment', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.875
U59698,2019-11-12 06:45:36,6,9,"['travel', 'news', 'music', 'tv']","['entertainment', 'music', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.75
U59698,2019-11-12 06:45:36,6,10,"['travel', 'news', 'music', 'tv']","['entertainment', 'music', 'news', 'lifestyle', 'sports', 'foodanddrink']",0.75
U59701,2019-11-13 15:30:17,7,5,"['news', 'entertainment', 'tv']","['news', 'entertainment', 'sports']",0.5
U59701,2019-11-14 08:34:51,10,3,"['news', 'entertainment', 'tv']","['news', 'sports', 'tv']",0.5
U59701,2019-11-14 10:14:03,10,4,"['news', 'entertainment', 'tv']","['lifestyle', 'news', 'sports', 'tv']",0.6
U59701,2019-11-14 10:14:03,10,5,"['news', 'entertainment', 'tv']","['lifestyle', 'news', 'sports', 'tv']",0.6
U59701,2019-11-14 15:58:13,13,3,"['news', 'entertainment', 'sports', 'tv']","['lifestyle', 'news', 'video']",0.8333333333333334
U59725,2019-11-14 06:59:41,3,2,"['sports', 'foodanddrink']","['lifestyle', 'finance']",1.0
U59727,2019-11-11 08:54:42,4,2,"['finance', 'news']",['news'],0.5
U59727,2019-11-11 20:14:31,4,3,"['finance', 'news']","['news', 'travel']",0.6666666666666667
U59727,2019-11-11 20:14:31,4,4,"['finance', 'news']","['news', 'travel', 'sports']",0.75
U59727,2019-11-12 08:27:34,4,5,"['finance', 'news']","['news', 'travel', 'sports']",0.75
U59727,2019-11-12 08:27:34,4,6,"['finance', 'news']","['news', 'travel', 'sports']",0.75
U59727,2019-11-14 20:07:44,12,2,"['weather', 'travel', 'finance', 'news', 'sports']","['news', 'music']",0.8333333333333334
U59727,2019-11-14 20:07:44,12,3,"['weather', 'travel', 'finance', 'news', 'sports']","['news', 'music']",0.8333333333333334
U59743,2019-11-12 07:06:39,6,2,"['lifestyle', 'news', 'autos', 'finance']","['news', 'sports']",0.8
U59743,2019-11-12 07:39:56,6,3,"['lifestyle', 'news', 'autos', 'finance']","['news', 'sports']",0.8
U59743,2019-11-12 07:39:56,6,4,"['lifestyle', 'news', 'autos', 'finance']","['news', 'sports', 'finance']",0.6
U59743,2019-11-12 07:39:56,6,5,"['lifestyle', 'news', 'autos', 'finance']","['news', 'travel', 'sports', 'finance']",0.6666666666666667
U59743,2019-11-12 07:39:56,6,6,"['lifestyle', 'news', 'autos', 'finance']","['news', 'travel', 'sports', 'finance']",0.6666666666666667
U59743,2019-11-12 08:29:09,6,7,"['lifestyle', 'news', 'autos', 'finance']","['autos', 'travel', 'news', 'finance', 'sports']",0.5
U59743,2019-11-13 06:38:27,7,7,"['autos', 'news', 'finance', 'lifestyle', 'sports']","['autos', 'news', 'travel', 'finance']",0.5
U59747,2019-11-13 08:13:03,3,2,"['lifestyle', 'entertainment', 'tv']","['finance', 'music']",1.0
U59747,2019-11-13 15:14:38,4,2,"['lifestyle', 'finance', 'entertainment', 'tv']","['lifestyle', 'music']",0.8
U59747,2019-11-13 15:14:38,4,3,"['lifestyle', 'finance', 'entertainment', 'tv']","['lifestyle', 'music', 'tv']",0.6
U59747,2019-11-14 13:11:41,6,2,"['entertainment', 'music', 'finance', 'lifestyle', 'tv']","['health', 'tv']",0.8333333333333334
U59765,2019-11-14 10:21:45,5,2,"['music', 'sports']","['news', 'sports']",0.6666666666666667
U59765,2019-11-14 17:21:10,5,3,"['music', 'sports']","['news', 'sports']",0.6666666666666667
U59765,2019-11-14 17:21:10,5,4,"['music', 'sports']","['news', 'sports']",0.6666666666666667
U59773,2019-11-13 11:23:23,3,2,"['news', 'sports', 'finance']","['finance', 'travel']",0.75
U59773,2019-11-14 08:02:15,3,3,"['news', 'sports', 'finance']","['finance', 'travel', 'news']",0.5
U59773,2019-11-14 08:22:52,3,4,"['news', 'sports', 'finance']","['finance', 'travel', 'news']",0.5
U59773,2019-11-14 11:34:21,6,2,"['news', 'travel', 'sports', 'finance']",['news'],0.75
U59773,2019-11-14 11:52:40,6,3,"['news', 'travel', 'sports', 'finance']","['lifestyle', 'news']",0.8
U59776,2019-11-13 12:02:00,9,2,"['music', 'news', 'travel', 'finance']","['finance', 'tv']",0.8
U59776,2019-11-13 12:02:00,9,3,"['music', 'news', 'travel', 'finance']","['finance', 'news', 'tv']",0.6
U59776,2019-11-13 13:59:04,10,3,"['music', 'travel', 'news', 'finance', 'tv']","['finance', 'news']",0.6
U59776,2019-11-14 04:43:39,10,4,"['music', 'travel', 'news', 'finance', 'tv']","['lifestyle', 'finance', 'news']",0.6666666666666667
U59782,2019-11-14 12:36:58,4,2,"['finance', 'tv', 'health', 'news']","['lifestyle', 'health']",0.8
U59782,2019-11-14 13:20:07,4,3,"['finance', 'tv', 'health', 'news']","['lifestyle', 'news', 'health']",0.6
U59782,2019-11-14 16:29:17,4,4,"['finance', 'tv', 'health', 'news']","['lifestyle', 'news', 'health']",0.6
U59783,2019-11-14 10:09:13,5,2,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment']",1.0
U59783,2019-11-14 10:09:13,5,3,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment', 'movies']",1.0
U59783,2019-11-14 10:09:13,5,4,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment', 'movies']",1.0
U59783,2019-11-14 13:43:48,5,5,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment', 'movies']",1.0
U59783,2019-11-14 13:43:48,5,6,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment', 'movies', 'tv']",0.8571428571428572
U59783,2019-11-14 13:43:48,5,7,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment', 'movies', 'tv']",0.8571428571428572
U59783,2019-11-14 13:43:48,5,8,"['lifestyle', 'news', 'sports', 'tv']","['autos', 'entertainment', 'movies', 'tv']",0.8571428571428572
U5979,2019-11-12 14:58:39,3,2,"['news', 'movies']","['music', 'sports']",1.0
U5979,2019-11-12 14:58:39,3,3,"['news', 'movies']","['finance', 'music', 'sports']",1.0
U5979,2019-11-13 14:25:48,3,4,"['news', 'movies']","['finance', 'music', 'sports', 'news']",0.8
U5979,2019-11-13 14:25:48,3,5,"['news', 'movies']","['music', 'finance', 'news', 'sports', 'tv']",0.8333333333333334
U5979,2019-11-14 14:21:10,7,2,"['music', 'news', 'finance', 'movies', 'sports']","['autos', 'tv']",1.0
U59794,2019-11-10 07:20:40,9,2,"['health', 'travel', 'news', 'tv', 'foodanddrink']",['news'],0.8
U59794,2019-11-10 07:20:40,9,3,"['health', 'travel', 'news', 'tv', 'foodanddrink']","['news', 'foodanddrink']",0.6
U59794,2019-11-10 07:20:40,9,4,"['health', 'travel', 'news', 'tv', 'foodanddrink']","['news', 'foodanddrink', 'finance']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,2,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['finance', 'music']",0.875
U59794,2019-11-13 18:02:11,16,3,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['lifestyle', 'finance', 'music']",0.8888888888888888
U59794,2019-11-13 18:02:11,16,4,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['lifestyle', 'finance', 'music', 'news']",0.7777777777777778
U59794,2019-11-13 18:02:11,16,5,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,6,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,7,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,8,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,9,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,10,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,11,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,12,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-13 18:02:11,16,13,"['health', 'travel', 'news', 'finance', 'sports', 'tv', 'foodanddrink']","['music', 'finance', 'news', 'lifestyle', 'health']",0.6666666666666667
U59794,2019-11-14 19:43:10,30,2,"['health', 'travel', 'music', 'news', 'finance', 'lifestyle', 'sports', 'tv', 'foodanddrink']","['news', 'finance']",0.7777777777777778
U59810,2019-11-14 06:02:14,16,2,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['lifestyle', 'news']",0.7142857142857143
U59810,2019-11-14 06:02:14,16,3,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['lifestyle', 'news']",0.7142857142857143
U59810,2019-11-14 08:48:17,17,3,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['lifestyle', 'music']",0.7142857142857143
U59810,2019-11-14 09:59:39,17,4,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['lifestyle', 'autos', 'music']",0.5714285714285714
U59810,2019-11-14 09:59:39,17,5,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['travel', 'lifestyle', 'autos', 'music']",0.625
U59810,2019-11-14 09:59:39,17,6,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['autos', 'travel', 'music', 'lifestyle', 'tv']",0.6666666666666667
U59810,2019-11-14 12:21:49,17,7,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['autos', 'travel', 'music', 'finance', 'lifestyle', 'tv']",0.7
U59810,2019-11-14 12:21:49,17,8,"['autos', 'entertainment', 'music', 'news', 'lifestyle', 'sports', 'health']","['autos', 'travel', 'music', 'finance', 'lifestyle', 'tv']",0.7
U59819,2019-11-13 15:27:31,4,2,"['weather', 'sports', 'video']","['news', 'weather']",0.75
U59819,2019-11-13 18:18:23,4,3,"['weather', 'sports', 'video']","['news', 'weather']",0.75
U59828,2019-11-14 16:43:53,9,2,"['news', 'sports']","['finance', 'news']",0.6666666666666667
U59843,2019-11-12 08:18:59,7,18,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'tv']",0.5
U59843,2019-11-12 08:18:59,7,19,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'tv']",0.5
U59843,2019-11-12 08:18:59,7,20,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'tv']",0.5
U59843,2019-11-12 14:17:12,16,12,"['autos', 'entertainment', 'news', 'lifestyle', 'sports', 'tv']","['video', 'news', 'finance', 'lifestyle', 'tv']",0.625
U59843,2019-11-12 14:17:12,16,13,"['autos', 'entertainment', 'news', 'lifestyle', 'sports', 'tv']","['video', 'news', 'finance', 'lifestyle', 'tv']",0.625
U59843,2019-11-12 14:17:12,16,14,"['autos', 'entertainment', 'news', 'lifestyle', 'sports', 'tv']","['video', 'news', 'finance', 'lifestyle', 'tv']",0.625
U59843,2019-11-12 14:17:12,16,15,"['autos', 'entertainment', 'news', 'lifestyle', 'sports', 'tv']","['video', 'news', 'finance', 'lifestyle', 'tv']",0.625
U59843,2019-11-12 14:17:12,16,16,"['autos', 'entertainment', 'news', 'lifestyle', 'sports', 'tv']","['video', 'news', 'finance', 'lifestyle', 'tv']",0.625
U59843,2019-11-14 09:42:42,33,2,"['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['health', 'tv']",0.8888888888888888
U59843,2019-11-14 09:42:42,33,3,"['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['lifestyle', 'health', 'tv']",0.7777777777777778
U59843,2019-11-14 09:42:42,33,4,"['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['lifestyle', 'health', 'tv']",0.7777777777777778
U59843,2019-11-14 09:42:42,33,5,"['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['lifestyle', 'health', 'tv']",0.7777777777777778
U59843,2019-11-14 09:42:42,33,6,"['autos', 'video', 'entertainment', 'news', 'finance', 'lifestyle', 'sports', 'tv']","['lifestyle', 'music', 'health', 'tv']",0.8
U59847,2019-11-14 06:59:50,3,3,"['news', 'music', 'sports']","['news', 'health']",0.75
U59847,2019-11-14 08:25:30,3,4,"['news', 'music', 'sports']","['news', 'health']",0.75
U59847,2019-11-14 08:25:30,3,5,"['news', 'music', 'sports']","['news', 'health', 'finance']",0.8
U59847,2019-11-14 16:54:19,6,3,"['news', 'health', 'music', 'sports']","['news', 'travel', 'finance']",0.8333333333333334
U5985,2019-11-12 17:11:38,3,2,"['news', 'tv']","['autos', 'news']",0.6666666666666667
U59850,2019-11-13 12:42:03,6,2,"['health', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'health']",0.6
U59850,2019-11-13 12:42:03,6,3,"['health', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'travel', 'health']",0.6666666666666667
U59850,2019-11-13 12:42:03,6,4,"['health', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'travel', 'health']",0.6666666666666667
U59850,2019-11-14 06:09:24,6,5,"['health', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'travel', 'health']",0.7142857142857143
U59850,2019-11-14 06:09:24,6,6,"['health', 'news', 'lifestyle', 'tv', 'foodanddrink']","['video', 'travel', 'news', 'lifestyle', 'health']",0.5714285714285714
U59850,2019-11-14 06:09:24,6,7,"['health', 'news', 'lifestyle', 'tv', 'foodanddrink']","['video', 'travel', 'news', 'lifestyle', 'health']",0.5714285714285714
U59863,2019-11-12 08:22:28,3,2,"['lifestyle', 'news', 'weather']","['weather', 'tv']",0.75
U59863,2019-11-12 08:22:28,3,3,"['lifestyle', 'news', 'weather']","['weather', 'tv']",0.75
U59863,2019-11-12 08:22:28,3,4,"['lifestyle', 'news', 'weather']","['lifestyle', 'weather', 'tv']",0.5
U59863,2019-11-12 08:22:28,3,5,"['lifestyle', 'news', 'weather']","['lifestyle', 'weather', 'tv']",0.5
U59863,2019-11-12 08:22:28,3,6,"['lifestyle', 'news', 'weather']","['lifestyle', 'weather', 'entertainment', 'tv']",0.6
U59863,2019-11-12 08:22:28,3,7,"['lifestyle', 'news', 'weather']","['weather', 'entertainment', 'video', 'lifestyle', 'tv']",0.6666666666666667
U59863,2019-11-12 08:22:28,3,8,"['lifestyle', 'news', 'weather']","['weather', 'entertainment', 'video', 'lifestyle', 'tv']",0.6666666666666667
U59863,2019-11-12 08:22:28,3,9,"['lifestyle', 'news', 'weather']","['weather', 'entertainment', 'video', 'lifestyle', 'tv']",0.6666666666666667
U59863,2019-11-13 07:36:56,4,9,"['lifestyle', 'news', 'tv', 'weather']","['weather', 'entertainment', 'video', 'lifestyle', 'tv']",0.5
U59863,2019-11-13 08:23:33,13,2,"['weather', 'entertainment', 'video', 'news', 'lifestyle', 'tv']","['lifestyle', 'news']",0.6666666666666667
U59863,2019-11-14 13:34:26,16,2,"['weather', 'entertainment', 'video', 'news', 'lifestyle', 'tv']","['lifestyle', 'video']",0.6666666666666667
U59863,2019-11-14 13:34:26,16,3,"['weather', 'entertainment', 'video', 'news', 'lifestyle', 'tv']","['lifestyle', 'video', 'health']",0.7142857142857143
U59863,2019-11-14 13:34:26,16,4,"['weather', 'entertainment', 'video', 'news', 'lifestyle', 'tv']","['lifestyle', 'video', 'health']",0.7142857142857143
U59863,2019-11-14 13:34:26,16,5,"['weather', 'entertainment', 'video', 'news', 'lifestyle', 'tv']","['lifestyle', 'video', 'health', 'tv']",0.5714285714285714
U59869,2019-11-11 04:23:05,3,2,"['news', 'tv']","['lifestyle', 'music']",1.0
U59869,2019-11-11 06:47:05,3,3,"['news', 'tv']","['lifestyle', 'news', 'music']",0.75
U59869,2019-11-11 16:13:03,5,2,"['lifestyle', 'news', 'music', 'tv']","['news', 'sports']",0.8
U59869,2019-11-11 16:22:08,5,3,"['lifestyle', 'news', 'music', 'tv']","['news', 'sports']",0.8
U59893,2019-11-13 11:09:16,3,2,"['finance', 'news']","['news', 'foodanddrink']",0.6666666666666667
U59893,2019-11-13 11:46:27,3,3,"['finance', 'news']","['news', 'foodanddrink']",0.6666666666666667
U59893,2019-11-13 14:08:01,3,4,"['finance', 'news']","['news', 'foodanddrink']",0.6666666666666667
U59893,2019-11-13 14:08:01,3,5,"['finance', 'news']","['autos', 'news', 'foodanddrink']",0.75
U59893,2019-11-13 14:32:11,3,6,"['finance', 'news']","['autos', 'news', 'travel', 'foodanddrink']",0.8
U59893,2019-11-13 14:53:18,3,7,"['finance', 'news']","['autos', 'news', 'travel', 'foodanddrink']",0.8
U59893,2019-11-13 14:53:18,3,8,"['finance', 'news']","['autos', 'travel', 'news', 'lifestyle', 'foodanddrink']",0.8333333333333334
U59893,2019-11-13 16:45:26,3,9,"['finance', 'news']","['autos', 'travel', 'news', 'lifestyle', 'foodanddrink']",0.8333333333333334
U59893,2019-11-14 09:21:15,5,8,"['finance', 'foodanddrink', 'news']","['autos', 'weather', 'travel', 'news', 'lifestyle', 'foodanddrink']",0.7142857142857143
U59893,2019-11-14 12:59:35,7,7,"['finance', 'foodanddrink', 'news']","['autos', 'weather', 'travel', 'news', 'lifestyle']",0.8571428571428572
U59893,2019-11-14 12:59:35,7,8,"['finance', 'foodanddrink', 'news']","['autos', 'weather', 'travel', 'news', 'lifestyle', 'foodanddrink']",0.7142857142857143
U59893,2019-11-14 16:23:02,12,4,"['autos', 'travel', 'finance', 'news', 'lifestyle', 'foodanddrink']","['weather', 'tv', 'foodanddrink', 'news']",0.75
U59893,2019-11-14 16:23:02,12,5,"['autos', 'travel', 'finance', 'news', 'lifestyle', 'foodanddrink']","['video', 'weather', 'news', 'tv', 'foodanddrink']",0.7777777777777778
U59893,2019-11-14 17:05:05,13,5,"['autos', 'weather', 'travel', 'finance', 'news', 'lifestyle', 'foodanddrink']","['video', 'weather', 'news', 'tv', 'foodanddrink']",0.6666666666666667
U59893,2019-11-14 17:05:05,13,6,"['autos', 'weather', 'travel', 'finance', 'news', 'lifestyle', 'foodanddrink']","['video', 'weather', 'news', 'lifestyle', 'tv', 'foodanddrink']",0.5555555555555556
U59901,2019-11-12 12:16:19,4,10,"['lifestyle', 'news', 'entertainment', 'tv']","['entertainment', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'foodanddrink']",0.625
U59901,2019-11-12 13:05:10,7,8,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['entertainment', 'finance', 'news', 'movies', 'sports', 'foodanddrink']",0.625
U59901,2019-11-12 13:11:08,7,9,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['entertainment', 'finance', 'news', 'movies', 'sports', 'foodanddrink']",0.625
U59901,2019-11-12 13:11:08,7,10,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['entertainment', 'finance', 'news', 'movies', 'sports', 'foodanddrink']",0.625
U59901,2019-11-12 13:18:50,7,11,"['entertainment', 'news', 'lifestyle', 'sports', 'tv']","['entertainment', 'finance', 'news', 'movies', 'sports', 'foodanddrink']",0.625
U59901,2019-11-13 14:21:40,19,2,"['entertainment', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv', 'foodanddrink']","['news', 'entertainment']",0.75
U59901,2019-11-14 11:33:25,19,3,"['entertainment', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv', 'foodanddrink']","['news', 'entertainment', 'foodanddrink']",0.625
U59901,2019-11-14 12:03:46,19,4,"['entertainment', 'news', 'finance', 'movies', 'lifestyle', 'sports', 'tv', 'foodanddrink']","['news', 'entertainment', 'movies', 'foodanddrink']",0.5
U59911,2019-11-10 16:31:51,6,2,"['foodanddrink', 'lifestyle', 'health', 'tv']","['news', 'music']",1.0
U59911,2019-11-10 16:35:39,6,3,"['foodanddrink', 'lifestyle', 'health', 'tv']","['news', 'music']",1.0
U59911,2019-11-11 09:01:55,6,4,"['foodanddrink', 'lifestyle', 'health', 'tv']","['news', 'music', 'foodanddrink']",0.8333333333333334
U59911,2019-11-11 12:27:55,6,5,"['foodanddrink', 'lifestyle', 'health', 'tv']","['news', 'music', 'foodanddrink']",0.8333333333333334
U59911,2019-11-11 12:38:09,6,6,"['foodanddrink', 'lifestyle', 'health', 'tv']","['news', 'entertainment', 'music', 'foodanddrink']",0.8571428571428572
U59911,2019-11-11 12:46:46,6,7,"['foodanddrink', 'lifestyle', 'health', 'tv']","['news', 'entertainment', 'music', 'foodanddrink']",0.8571428571428572
U59911,2019-11-11 20:05:42,10,4,"['health', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['news', 'entertainment', 'foodanddrink', 'tv']",0.5714285714285714
U59911,2019-11-11 20:05:42,10,5,"['health', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['news', 'entertainment', 'foodanddrink', 'tv']",0.5714285714285714
U59911,2019-11-12 14:03:10,14,2,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'entertainment']",0.7142857142857143
U59911,2019-11-12 14:03:10,14,3,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'entertainment']",0.75
U59911,2019-11-12 14:17:25,14,4,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'entertainment', 'sports']",0.7777777777777778
U59911,2019-11-12 14:17:25,14,5,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'entertainment', 'sports']",0.7777777777777778
U59911,2019-11-13 11:38:24,16,4,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'sports']",0.8888888888888888
U59911,2019-11-13 11:46:26,16,5,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'sports']",0.8888888888888888
U59911,2019-11-13 12:02:47,16,6,"['health', 'entertainment', 'music', 'news', 'lifestyle', 'tv', 'foodanddrink']","['lifestyle', 'video', 'travel', 'sports']",0.9
U59923,2019-11-13 08:15:46,7,2,"['entertainment', 'music', 'finance', 'news', 'lifestyle', 'sports']",['tv'],1.0
U59937,2019-11-13 12:47:13,4,2,"['entertainment', 'tv']","['travel', 'music']",1.0
U59942,2019-11-13 12:28:58,14,2,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['news', 'foodanddrink']",0.6666666666666667
U59942,2019-11-13 12:28:58,14,3,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['news', 'foodanddrink']",0.6666666666666667
U59942,2019-11-13 19:01:29,15,3,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['lifestyle', 'foodanddrink']",0.6666666666666667
U59942,2019-11-14 10:57:41,15,4,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['lifestyle', 'foodanddrink']",0.6666666666666667
U59942,2019-11-14 10:57:41,15,5,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['lifestyle', 'foodanddrink']",0.6666666666666667
U59963,2019-11-11 04:59:35,3,2,"['news', 'travel']","['autos', 'sports']",1.0
U59963,2019-11-11 07:24:11,3,3,"['news', 'travel']","['autos', 'travel', 'sports']",0.75
U59963,2019-11-11 16:51:22,3,4,"['news', 'travel']","['autos', 'travel', 'sports']",0.75
U59963,2019-11-11 16:51:22,3,5,"['news', 'travel']","['autos', 'news', 'travel', 'sports']",0.5
U59963,2019-11-11 16:51:22,3,6,"['news', 'travel']","['autos', 'news', 'travel', 'sports']",0.5
U59963,2019-11-13 17:11:43,10,2,"['autos', 'news', 'travel', 'sports']","['autos', 'tv']",0.8
U59963,2019-11-13 17:11:43,10,3,"['autos', 'news', 'travel', 'sports']","['autos', 'tv']",0.8
U59963,2019-11-13 17:11:43,10,4,"['autos', 'news', 'travel', 'sports']","['autos', 'travel', 'tv']",0.6
U59963,2019-11-14 12:14:19,10,5,"['autos', 'news', 'travel', 'sports']","['autos', 'travel', 'tv']",0.6
U59974,2019-11-14 14:00:03,3,2,"['news', 'sports']","['lifestyle', 'news']",0.6666666666666667
U6,2019-11-13 14:31:05,16,4,"['lifestyle', 'news', 'health']","['lifestyle', 'travel', 'health']",0.5
U6,2019-11-13 14:31:05,16,5,"['lifestyle', 'news', 'health']","['lifestyle', 'travel', 'health']",0.5
U6,2019-11-13 14:31:05,16,6,"['lifestyle', 'news', 'health']","['lifestyle', 'travel', 'health']",0.5
U60040,2019-11-14 19:01:30,4,2,"['news', 'health', 'sports']","['video', 'entertainment']",1.0
U6005,2019-11-14 05:43:51,5,2,"['video', 'finance', 'foodanddrink', 'news']","['news', 'health']",0.8
U6005,2019-11-14 07:05:55,5,3,"['video', 'finance', 'foodanddrink', 'news']","['news', 'health']",0.8
U6005,2019-11-14 10:32:55,5,4,"['video', 'finance', 'foodanddrink', 'news']","['foodanddrink', 'news', 'health']",0.6
U6005,2019-11-14 10:32:55,5,5,"['video', 'finance', 'foodanddrink', 'news']","['foodanddrink', 'news', 'music', 'health']",0.6666666666666667
U6005,2019-11-14 11:26:38,5,6,"['video', 'finance', 'foodanddrink', 'news']","['health', 'music', 'news', 'finance', 'foodanddrink']",0.5
U6006,2019-11-14 11:57:19,7,2,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['entertainment', 'foodanddrink']",0.8571428571428572
U6006,2019-11-14 11:57:19,7,3,"['music', 'finance', 'news', 'lifestyle', 'sports', 'foodanddrink']","['finance', 'entertainment', 'foodanddrink']",0.7142857142857143
U60060,2019-11-14 08:05:24,3,2,"['finance', 'travel', 'health']","['travel', 'foodanddrink']",0.75
U60071,2019-11-13 03:48:03,4,2,"['news', 'health', 'entertainment', 'foodanddrink']","['finance', 'foodanddrink']",0.8
U60071,2019-11-13 03:48:03,4,3,"['news', 'health', 'entertainment', 'foodanddrink']","['finance', 'health', 'foodanddrink']",0.6
